"Step","tpt - loss","tpt - loss__MIN","tpt - loss__MAX"
"47500","3.919248104095459","3.919248104095459","3.919248104095459"
"47600","3.994596004486084","3.994596004486084","3.994596004486084"
"47700","4.197927951812744","4.197927951812744","4.197927951812744"
"47800","4.119745254516602","4.119745254516602","4.119745254516602"
"47900","4.048349857330322","4.048349857330322","4.048349857330322"
"48000","3.899850368499756","3.899850368499756","3.899850368499756"
"48100","3.995844602584839","3.995844602584839","3.995844602584839"
"48200","4.1315813064575195","4.1315813064575195","4.1315813064575195"
"48300","4.0356926918029785","4.0356926918029785","4.0356926918029785"
"48400","4.115231037139893","4.115231037139893","4.115231037139893"
"48500","4.086904525756836","4.086904525756836","4.086904525756836"
"48600","3.991633176803589","3.991633176803589","3.991633176803589"
"48700","4.092036247253418","4.092036247253418","4.092036247253418"
"48800","4.080557823181152","4.080557823181152","4.080557823181152"
"48900","3.9118411540985107","3.9118411540985107","3.9118411540985107"
"49000","3.927852153778076","3.927852153778076","3.927852153778076"
"49100","3.721123218536377","3.721123218536377","3.721123218536377"
"49200","4.056257724761963","4.056257724761963","4.056257724761963"
"49300","3.7815494537353516","3.7815494537353516","3.7815494537353516"
"49400","4.106533050537109","4.106533050537109","4.106533050537109"
"49500","3.791983127593994","3.791983127593994","3.791983127593994"
"49600","4.01186466217041","4.01186466217041","4.01186466217041"
"49700","3.8284831047058105","3.8284831047058105","3.8284831047058105"
"49800","4.128678798675537","4.128678798675537","4.128678798675537"
"49900","4.087372779846191","4.087372779846191","4.087372779846191"
"50000","4.034465312957764","4.034465312957764","4.034465312957764"
"50100","4.019506931304932","4.019506931304932","4.019506931304932"
"50200","4.07230806350708","4.07230806350708","4.07230806350708"
"50300","4.1092023849487305","4.1092023849487305","4.1092023849487305"
"50400","4.100646018981934","4.100646018981934","4.100646018981934"
"50500","3.556807041168213","3.556807041168213","3.556807041168213"
"50600","4.076446533203125","4.076446533203125","4.076446533203125"
"50700","4.042603969573975","4.042603969573975","4.042603969573975"
"50800","4.038463592529297","4.038463592529297","4.038463592529297"
"50900","4.035610675811768","4.035610675811768","4.035610675811768"
"51000","4.151076316833496","4.151076316833496","4.151076316833496"
"51100","4.106169700622559","4.106169700622559","4.106169700622559"
"51200","4.059443473815918","4.059443473815918","4.059443473815918"
"51300","4.044440269470215","4.044440269470215","4.044440269470215"
"51400","3.8570499420166016","3.8570499420166016","3.8570499420166016"
"51500","4.086977005004883","4.086977005004883","4.086977005004883"
"51600","3.8198020458221436","3.8198020458221436","3.8198020458221436"
"51700","4.053381443023682","4.053381443023682","4.053381443023682"
"51800","4.078020095825195","4.078020095825195","4.078020095825195"
"51900","4.064094543457031","4.064094543457031","4.064094543457031"
"52000","3.9993667602539062","3.9993667602539062","3.9993667602539062"
"52100","4.031681537628174","4.031681537628174","4.031681537628174"
"52200","3.9287683963775635","3.9287683963775635","3.9287683963775635"
"52300","4.028563976287842","4.028563976287842","4.028563976287842"
"52400","4.070473670959473","4.070473670959473","4.070473670959473"
"52500","4.076437950134277","4.076437950134277","4.076437950134277"
"52600","4.157681941986084","4.157681941986084","4.157681941986084"
"52700","4.127786636352539","4.127786636352539","4.127786636352539"
"52800","4.217911720275879","4.217911720275879","4.217911720275879"
"52900","4.088623046875","4.088623046875","4.088623046875"
"53000","3.9828145503997803","3.9828145503997803","3.9828145503997803"
"53100","4.075118064880371","4.075118064880371","4.075118064880371"
"53200","4.039763927459717","4.039763927459717","4.039763927459717"
"53300","3.9890761375427246","3.9890761375427246","3.9890761375427246"
"53400","3.7918593883514404","3.7918593883514404","3.7918593883514404"
"53500","4.125266075134277","4.125266075134277","4.125266075134277"
"53600","3.7169528007507324","3.7169528007507324","3.7169528007507324"
"53700","4.04590368270874","4.04590368270874","4.04590368270874"
"53800","4.084972381591797","4.084972381591797","4.084972381591797"
"53900","4.0243330001831055","4.0243330001831055","4.0243330001831055"
"54000","4.078834056854248","4.078834056854248","4.078834056854248"
"54100","3.9848577976226807","3.9848577976226807","3.9848577976226807"
"54200","4.130736827850342","4.130736827850342","4.130736827850342"
"54300","4.036263942718506","4.036263942718506","4.036263942718506"
"54400","3.9562158584594727","3.9562158584594727","3.9562158584594727"
"54500","4.08018684387207","4.08018684387207","4.08018684387207"
"54600","4.009350776672363","4.009350776672363","4.009350776672363"
"54700","4.108759880065918","4.108759880065918","4.108759880065918"
"54800","3.929037094116211","3.929037094116211","3.929037094116211"
"54900","3.853288173675537","3.853288173675537","3.853288173675537"
"55000","3.8264312744140625","3.8264312744140625","3.8264312744140625"
"55100","4.061490535736084","4.061490535736084","4.061490535736084"
"55200","4.025827407836914","4.025827407836914","4.025827407836914"
"55300","4.084378242492676","4.084378242492676","4.084378242492676"
"55400","4.050169944763184","4.050169944763184","4.050169944763184"
"55500","3.95741605758667","3.95741605758667","3.95741605758667"
"55600","4.096628189086914","4.096628189086914","4.096628189086914"
"55700","4.087369441986084","4.087369441986084","4.087369441986084"
"55800","4.071678638458252","4.071678638458252","4.071678638458252"
"55900","4.127610206604004","4.127610206604004","4.127610206604004"
"56000","3.937242269515991","3.937242269515991","3.937242269515991"
"56100","3.9757285118103027","3.9757285118103027","3.9757285118103027"
"56200","4.076929569244385","4.076929569244385","4.076929569244385"
"56300","3.933631420135498","3.933631420135498","3.933631420135498"
"56400","4.111799716949463","4.111799716949463","4.111799716949463"
"56500","4.0815958976745605","4.0815958976745605","4.0815958976745605"
"56600","3.9199700355529785","3.9199700355529785","3.9199700355529785"
"56700","3.895625591278076","3.895625591278076","3.895625591278076"
"56800","4.023280143737793","4.023280143737793","4.023280143737793"
"56900","4.007715225219727","4.007715225219727","4.007715225219727"
"57000","4.095948219299316","4.095948219299316","4.095948219299316"
"57100","3.866023063659668","3.866023063659668","3.866023063659668"
"57200","3.9881439208984375","3.9881439208984375","3.9881439208984375"
"57300","3.945521831512451","3.945521831512451","3.945521831512451"
"57400","3.9884798526763916","3.9884798526763916","3.9884798526763916"
"57500","4.020768165588379","4.020768165588379","4.020768165588379"
"57600","4.045376777648926","4.045376777648926","4.045376777648926"
"57700","3.918285846710205","3.918285846710205","3.918285846710205"
"57800","3.941444158554077","3.941444158554077","3.941444158554077"
"57900","4.063320159912109","4.063320159912109","4.063320159912109"
"58000","3.9725470542907715","3.9725470542907715","3.9725470542907715"
"58100","4.0067362785339355","4.0067362785339355","4.0067362785339355"
"58200","4.023627281188965","4.023627281188965","4.023627281188965"
"58300","3.8417887687683105","3.8417887687683105","3.8417887687683105"
"58400","3.850407361984253","3.850407361984253","3.850407361984253"
"58500","3.9493350982666016","3.9493350982666016","3.9493350982666016"
"58600","4.07601261138916","4.07601261138916","4.07601261138916"
"58700","3.9830565452575684","3.9830565452575684","3.9830565452575684"
"58800","3.951648473739624","3.951648473739624","3.951648473739624"
"58900","3.8577687740325928","3.8577687740325928","3.8577687740325928"
"59000","3.861750364303589","3.861750364303589","3.861750364303589"
"59100","4.127453327178955","4.127453327178955","4.127453327178955"
"59200","4.019931793212891","4.019931793212891","4.019931793212891"
"59300","3.997248411178589","3.997248411178589","3.997248411178589"
"59400","3.917232036590576","3.917232036590576","3.917232036590576"
"59500","4.105916500091553","4.105916500091553","4.105916500091553"
"59600","3.8967320919036865","3.8967320919036865","3.8967320919036865"
"59700","3.797029733657837","3.797029733657837","3.797029733657837"
"59800","3.930899143218994","3.930899143218994","3.930899143218994"
"59900","4.032041549682617","4.032041549682617","4.032041549682617"
"60000","3.931805372238159","3.931805372238159","3.931805372238159"
"60100","4.1939167976379395","4.1939167976379395","4.1939167976379395"
"60200","4.048355579376221","4.048355579376221","4.048355579376221"
"60300","3.72684383392334","3.72684383392334","3.72684383392334"
"60400","4.037162780761719","4.037162780761719","4.037162780761719"
"60500","4.031889915466309","4.031889915466309","4.031889915466309"
"60600","3.803420066833496","3.803420066833496","3.803420066833496"
"60700","4.092181205749512","4.092181205749512","4.092181205749512"
"60800","4.02899694442749","4.02899694442749","4.02899694442749"
"60900","4.011389255523682","4.011389255523682","4.011389255523682"
"61000","3.9148447513580322","3.9148447513580322","3.9148447513580322"
"61100","3.9120640754699707","3.9120640754699707","3.9120640754699707"
"61200","3.913325071334839","3.913325071334839","3.913325071334839"
"61300","4.088197231292725","4.088197231292725","4.088197231292725"
"61400","4.010208606719971","4.010208606719971","4.010208606719971"
"61500","4.015499114990234","4.015499114990234","4.015499114990234"
"61600","3.679999589920044","3.679999589920044","3.679999589920044"
"61700","4.009746551513672","4.009746551513672","4.009746551513672"
"61800","3.876244306564331","3.876244306564331","3.876244306564331"
"61900","3.938661813735962","3.938661813735962","3.938661813735962"
"62000","3.998788595199585","3.998788595199585","3.998788595199585"
"62100","3.943441867828369","3.943441867828369","3.943441867828369"
"62200","3.9971625804901123","3.9971625804901123","3.9971625804901123"
"62300","3.9266161918640137","3.9266161918640137","3.9266161918640137"
"62400","3.9592552185058594","3.9592552185058594","3.9592552185058594"
"62500","4.092155933380127","4.092155933380127","4.092155933380127"
"62600","3.9858336448669434","3.9858336448669434","3.9858336448669434"
"62700","3.9419522285461426","3.9419522285461426","3.9419522285461426"
"62800","4.027134895324707","4.027134895324707","4.027134895324707"
"62900","4.032846450805664","4.032846450805664","4.032846450805664"
"63000","4.085224151611328","4.085224151611328","4.085224151611328"
"63100","3.9570276737213135","3.9570276737213135","3.9570276737213135"
"63200","4.032849311828613","4.032849311828613","4.032849311828613"
"63300","3.8280255794525146","3.8280255794525146","3.8280255794525146"
"63400","4.049558639526367","4.049558639526367","4.049558639526367"
"63500","3.972985029220581","3.972985029220581","3.972985029220581"
"63600","4.056257247924805","4.056257247924805","4.056257247924805"
"63700","3.990980625152588","3.990980625152588","3.990980625152588"
"63800","4.042146682739258","4.042146682739258","4.042146682739258"
"63900","3.9995086193084717","3.9995086193084717","3.9995086193084717"
"64000","3.8497679233551025","3.8497679233551025","3.8497679233551025"
"64100","3.989112138748169","3.989112138748169","3.989112138748169"
"64200","4.005666732788086","4.005666732788086","4.005666732788086"
"64300","4.013289451599121","4.013289451599121","4.013289451599121"
"64400","4.030345916748047","4.030345916748047","4.030345916748047"
"64500","4.002384662628174","4.002384662628174","4.002384662628174"
"64600","4.0379791259765625","4.0379791259765625","4.0379791259765625"
"64700","3.9514212608337402","3.9514212608337402","3.9514212608337402"
"64800","4.07997989654541","4.07997989654541","4.07997989654541"
"64900","3.9756391048431396","3.9756391048431396","3.9756391048431396"
"65000","4.04404354095459","4.04404354095459","4.04404354095459"
"65100","3.716848373413086","3.716848373413086","3.716848373413086"
"65200","4.016169548034668","4.016169548034668","4.016169548034668"
"65300","3.9447600841522217","3.9447600841522217","3.9447600841522217"
"65400","3.8357911109924316","3.8357911109924316","3.8357911109924316"
"65500","3.787029266357422","3.787029266357422","3.787029266357422"
"65600","3.898224353790283","3.898224353790283","3.898224353790283"
"65700","4.031391143798828","4.031391143798828","4.031391143798828"
"65800","4.060283184051514","4.060283184051514","4.060283184051514"
"65900","4.029857158660889","4.029857158660889","4.029857158660889"
"66000","3.9677376747131348","3.9677376747131348","3.9677376747131348"
"66100","3.8048462867736816","3.8048462867736816","3.8048462867736816"
"66200","4.025519371032715","4.025519371032715","4.025519371032715"
"66300","4.001636981964111","4.001636981964111","4.001636981964111"
"66400","3.9749929904937744","3.9749929904937744","3.9749929904937744"
"66500","4.068096160888672","4.068096160888672","4.068096160888672"
"66600","4.064260005950928","4.064260005950928","4.064260005950928"
"66700","4.02328634262085","4.02328634262085","4.02328634262085"
"66800","3.92041015625","3.92041015625","3.92041015625"
"66900","3.927351951599121","3.927351951599121","3.927351951599121"
"67000","3.727889060974121","3.727889060974121","3.727889060974121"
"67100","4.012341499328613","4.012341499328613","4.012341499328613"
"67200","3.8470911979675293","3.8470911979675293","3.8470911979675293"
"67300","4.0356340408325195","4.0356340408325195","4.0356340408325195"
"67400","4.014157772064209","4.014157772064209","4.014157772064209"
"67500","3.879556894302368","3.879556894302368","3.879556894302368"
"67600","3.6473045349121094","3.6473045349121094","3.6473045349121094"
"67700","4.014028072357178","4.014028072357178","4.014028072357178"
"67800","4.058811187744141","4.058811187744141","4.058811187744141"
"67900","3.9692294597625732","3.9692294597625732","3.9692294597625732"
"68000","3.978464365005493","3.978464365005493","3.978464365005493"
"68100","3.940082311630249","3.940082311630249","3.940082311630249"
"68200","4.078335762023926","4.078335762023926","4.078335762023926"
"68300","4.0132880210876465","4.0132880210876465","4.0132880210876465"
"68400","3.9710493087768555","3.9710493087768555","3.9710493087768555"
"68500","3.860393524169922","3.860393524169922","3.860393524169922"
"68600","3.97505521774292","3.97505521774292","3.97505521774292"
"68700","3.967947483062744","3.967947483062744","3.967947483062744"
"68800","4.068010330200195","4.068010330200195","4.068010330200195"
"68900","3.8928799629211426","3.8928799629211426","3.8928799629211426"
"69000","3.940310478210449","3.940310478210449","3.940310478210449"
"69100","4.078092575073242","4.078092575073242","4.078092575073242"
"69200","3.946441650390625","3.946441650390625","3.946441650390625"
"69300","4.069660186767578","4.069660186767578","4.069660186767578"
"69400","4.0318732261657715","4.0318732261657715","4.0318732261657715"
"69500","4.0312042236328125","4.0312042236328125","4.0312042236328125"
"69600","3.940128803253174","3.940128803253174","3.940128803253174"
"69700","3.946317195892334","3.946317195892334","3.946317195892334"
"69800","4.068186283111572","4.068186283111572","4.068186283111572"
"69900","3.9306931495666504","3.9306931495666504","3.9306931495666504"
"70000","3.955589771270752","3.955589771270752","3.955589771270752"
"70100","3.9443583488464355","3.9443583488464355","3.9443583488464355"
"70200","4.044531345367432","4.044531345367432","4.044531345367432"
"70300","3.979816436767578","3.979816436767578","3.979816436767578"
"70400","3.9706614017486572","3.9706614017486572","3.9706614017486572"
"70500","4.056563377380371","4.056563377380371","4.056563377380371"
"70600","4.0584588050842285","4.0584588050842285","4.0584588050842285"
"70700","3.966444969177246","3.966444969177246","3.966444969177246"
"70800","3.9468636512756348","3.9468636512756348","3.9468636512756348"
"70900","4.073921203613281","4.073921203613281","4.073921203613281"
"71000","3.8410849571228027","3.8410849571228027","3.8410849571228027"
"71100","3.973207473754883","3.973207473754883","3.973207473754883"
"71200","3.8186864852905273","3.8186864852905273","3.8186864852905273"
"71300","3.98199462890625","3.98199462890625","3.98199462890625"
"71400","4.032686710357666","4.032686710357666","4.032686710357666"
"71500","3.8383803367614746","3.8383803367614746","3.8383803367614746"
"71600","3.8650810718536377","3.8650810718536377","3.8650810718536377"
"71700","4.025087833404541","4.025087833404541","4.025087833404541"
"71800","4.007184028625488","4.007184028625488","4.007184028625488"
"71900","4.009400844573975","4.009400844573975","4.009400844573975"
"72000","4.038403511047363","4.038403511047363","4.038403511047363"
"72100","3.8506526947021484","3.8506526947021484","3.8506526947021484"
"72200","3.87333607673645","3.87333607673645","3.87333607673645"
"72300","3.9290478229522705","3.9290478229522705","3.9290478229522705"
"72400","4.068185329437256","4.068185329437256","4.068185329437256"
"72500","4.011731147766113","4.011731147766113","4.011731147766113"
"72600","4.019125461578369","4.019125461578369","4.019125461578369"
"72700","4.07041072845459","4.07041072845459","4.07041072845459"
"72800","4.010009288787842","4.010009288787842","4.010009288787842"
"72900","4.033578872680664","4.033578872680664","4.033578872680664"
"73000","4.021890640258789","4.021890640258789","4.021890640258789"
"73100","4.006545543670654","4.006545543670654","4.006545543670654"
"73200","3.94268798828125","3.94268798828125","3.94268798828125"
"73300","3.9596292972564697","3.9596292972564697","3.9596292972564697"
"73400","3.8190114498138428","3.8190114498138428","3.8190114498138428"
"73500","4.054479598999023","4.054479598999023","4.054479598999023"
"73600","4.000716686248779","4.000716686248779","4.000716686248779"
"73700","3.932936668395996","3.932936668395996","3.932936668395996"
"73800","3.866441249847412","3.866441249847412","3.866441249847412"
"73900","4.028148174285889","4.028148174285889","4.028148174285889"
"74000","4.016885280609131","4.016885280609131","4.016885280609131"
"74100","4.00313663482666","4.00313663482666","4.00313663482666"
"74200","3.9974584579467773","3.9974584579467773","3.9974584579467773"
"74300","3.835968255996704","3.835968255996704","3.835968255996704"
"74400","3.924934148788452","3.924934148788452","3.924934148788452"
"74500","3.9778146743774414","3.9778146743774414","3.9778146743774414"
"74600","3.978700876235962","3.978700876235962","3.978700876235962"
"74700","4.012207984924316","4.012207984924316","4.012207984924316"
"74800","4.007413864135742","4.007413864135742","4.007413864135742"
"74900","4.054766654968262","4.054766654968262","4.054766654968262"
"75000","3.9075069427490234","3.9075069427490234","3.9075069427490234"
"75100","3.9793739318847656","3.9793739318847656","3.9793739318847656"
"75200","3.9755163192749023","3.9755163192749023","3.9755163192749023"
"75300","3.989858865737915","3.989858865737915","3.989858865737915"
"75400","3.897946834564209","3.897946834564209","3.897946834564209"
"75500","4.046513080596924","4.046513080596924","4.046513080596924"
"75600","4.06746768951416","4.06746768951416","4.06746768951416"
"75700","3.885294198989868","3.885294198989868","3.885294198989868"
"75800","3.9646434783935547","3.9646434783935547","3.9646434783935547"
"75900","4.003605842590332","4.003605842590332","4.003605842590332"
"76000","4.018606662750244","4.018606662750244","4.018606662750244"
"76100","4.01372766494751","4.01372766494751","4.01372766494751"
"76200","3.995231866836548","3.995231866836548","3.995231866836548"
"76300","3.9802660942077637","3.9802660942077637","3.9802660942077637"
"76400","3.9892101287841797","3.9892101287841797","3.9892101287841797"
"76500","3.9379236698150635","3.9379236698150635","3.9379236698150635"
"76600","3.962204933166504","3.962204933166504","3.962204933166504"
"76700","3.9780681133270264","3.9780681133270264","3.9780681133270264"
"76800","3.986790895462036","3.986790895462036","3.986790895462036"
"76900","4.044588088989258","4.044588088989258","4.044588088989258"
"77000","3.967841863632202","3.967841863632202","3.967841863632202"
"77100","3.8627405166625977","3.8627405166625977","3.8627405166625977"
"77200","3.9328126907348633","3.9328126907348633","3.9328126907348633"
"77300","4.022895336151123","4.022895336151123","4.022895336151123"
"77400","3.8756375312805176","3.8756375312805176","3.8756375312805176"
"77500","4.051800727844238","4.051800727844238","4.051800727844238"
"77600","3.974486827850342","3.974486827850342","3.974486827850342"
"77700","3.8602004051208496","3.8602004051208496","3.8602004051208496"
"77800","3.659987449645996","3.659987449645996","3.659987449645996"
"77900","4.0132527351379395","4.0132527351379395","4.0132527351379395"
"78000","3.7169318199157715","3.7169318199157715","3.7169318199157715"
"78100","3.8532824516296387","3.8532824516296387","3.8532824516296387"
"78200","3.8244481086730957","3.8244481086730957","3.8244481086730957"
"78300","3.8193955421447754","3.8193955421447754","3.8193955421447754"
"78400","3.9545888900756836","3.9545888900756836","3.9545888900756836"
"78500","3.926978349685669","3.926978349685669","3.926978349685669"
"78600","3.867269515991211","3.867269515991211","3.867269515991211"
"78700","3.8816213607788086","3.8816213607788086","3.8816213607788086"
"78800","3.965543270111084","3.965543270111084","3.965543270111084"
"78900","3.988565444946289","3.988565444946289","3.988565444946289"
"79000","4.041427135467529","4.041427135467529","4.041427135467529"
"79100","4.017275810241699","4.017275810241699","4.017275810241699"
"79200","3.9860939979553223","3.9860939979553223","3.9860939979553223"
"79300","3.9813923835754395","3.9813923835754395","3.9813923835754395"
"79400","4.003424167633057","4.003424167633057","4.003424167633057"
"79500","3.959806442260742","3.959806442260742","3.959806442260742"
"79600","4.735591888427734","4.735591888427734","4.735591888427734"
"79700","4.247071266174316","4.247071266174316","4.247071266174316"
"79800","4.325756549835205","4.325756549835205","4.325756549835205"
"79900","4.071231365203857","4.071231365203857","4.071231365203857"
"80000","3.9685826301574707","3.9685826301574707","3.9685826301574707"
"80100","3.8803162574768066","3.8803162574768066","3.8803162574768066"
"80200","4.1342854499816895","4.1342854499816895","4.1342854499816895"
"80300","3.9487550258636475","3.9487550258636475","3.9487550258636475"
"80400","4.055078506469727","4.055078506469727","4.055078506469727"
"80500","3.917445182800293","3.917445182800293","3.917445182800293"
"80600","3.9171011447906494","3.9171011447906494","3.9171011447906494"
"80700","4.141873836517334","4.141873836517334","4.141873836517334"
"80800","3.858872890472412","3.858872890472412","3.858872890472412"
"80900","4.051776885986328","4.051776885986328","4.051776885986328"
"81000","3.8856239318847656","3.8856239318847656","3.8856239318847656"
"81100","3.9470674991607666","3.9470674991607666","3.9470674991607666"
"81200","4.058169364929199","4.058169364929199","4.058169364929199"
"81300","4.055891990661621","4.055891990661621","4.055891990661621"
"81400","4.0500640869140625","4.0500640869140625","4.0500640869140625"
"81500","3.8812272548675537","3.8812272548675537","3.8812272548675537"
"81600","4.023169994354248","4.023169994354248","4.023169994354248"
"81700","4.103953838348389","4.103953838348389","4.103953838348389"
"81800","3.999314308166504","3.999314308166504","3.999314308166504"
"81900","3.995091438293457","3.995091438293457","3.995091438293457"
"82000","4.010262966156006","4.010262966156006","4.010262966156006"
"82100","3.994391918182373","3.994391918182373","3.994391918182373"
"82200","4.010942459106445","4.010942459106445","4.010942459106445"
"82300","3.8870954513549805","3.8870954513549805","3.8870954513549805"
"82400","3.898721933364868","3.898721933364868","3.898721933364868"
"82500","3.976439952850342","3.976439952850342","3.976439952850342"
"82600","3.9789655208587646","3.9789655208587646","3.9789655208587646"
"82700","4.000581741333008","4.000581741333008","4.000581741333008"
"82800","3.910465955734253","3.910465955734253","3.910465955734253"
"82900","3.852018356323242","3.852018356323242","3.852018356323242"
"83000","4.024418354034424","4.024418354034424","4.024418354034424"
"83100","3.5451724529266357","3.5451724529266357","3.5451724529266357"
"83200","3.8138058185577393","3.8138058185577393","3.8138058185577393"
"83300","3.8750007152557373","3.8750007152557373","3.8750007152557373"
"83400","4.004335880279541","4.004335880279541","4.004335880279541"
"83500","4.091493129730225","4.091493129730225","4.091493129730225"
"83600","3.824171543121338","3.824171543121338","3.824171543121338"
"83700","4.067494869232178","4.067494869232178","4.067494869232178"
"83800","3.8272507190704346","3.8272507190704346","3.8272507190704346"
"83900","4.0167365074157715","4.0167365074157715","4.0167365074157715"
"84000","4.050840854644775","4.050840854644775","4.050840854644775"
"84100","3.8507068157196045","3.8507068157196045","3.8507068157196045"
"84200","3.91377592086792","3.91377592086792","3.91377592086792"
"84300","3.7914977073669434","3.7914977073669434","3.7914977073669434"
"84400","3.8167059421539307","3.8167059421539307","3.8167059421539307"
"84500","3.9010205268859863","3.9010205268859863","3.9010205268859863"
"84600","3.9627015590667725","3.9627015590667725","3.9627015590667725"
"84700","3.9072279930114746","3.9072279930114746","3.9072279930114746"
"84800","3.818761110305786","3.818761110305786","3.818761110305786"
"84900","4.063075065612793","4.063075065612793","4.063075065612793"
"85000","3.9642105102539062","3.9642105102539062","3.9642105102539062"
"85100","4.039122104644775","4.039122104644775","4.039122104644775"
"85200","3.9189677238464355","3.9189677238464355","3.9189677238464355"
"85300","4.016041278839111","4.016041278839111","4.016041278839111"
"85400","3.8676137924194336","3.8676137924194336","3.8676137924194336"
"85500","3.8439338207244873","3.8439338207244873","3.8439338207244873"
"85600","3.787559747695923","3.787559747695923","3.787559747695923"
"85700","3.8955132961273193","3.8955132961273193","3.8955132961273193"
"85800","3.9192752838134766","3.9192752838134766","3.9192752838134766"
"85900","4.0030107498168945","4.0030107498168945","4.0030107498168945"
"86000","3.9680697917938232","3.9680697917938232","3.9680697917938232"
"86100","4.0457353591918945","4.0457353591918945","4.0457353591918945"
"86200","4.063570022583008","4.063570022583008","4.063570022583008"
"86300","3.8454089164733887","3.8454089164733887","3.8454089164733887"
"86400","4.047106742858887","4.047106742858887","4.047106742858887"
"86500","3.8523688316345215","3.8523688316345215","3.8523688316345215"
"86600","3.854069471359253","3.854069471359253","3.854069471359253"
"86700","4.007979393005371","4.007979393005371","4.007979393005371"
"86800","3.949404716491699","3.949404716491699","3.949404716491699"
"86900","3.9952611923217773","3.9952611923217773","3.9952611923217773"
"87000","3.748049020767212","3.748049020767212","3.748049020767212"
"87100","4.040624618530273","4.040624618530273","4.040624618530273"
"87200","3.917994499206543","3.917994499206543","3.917994499206543"
"87300","3.9592747688293457","3.9592747688293457","3.9592747688293457"
"87400","4.037480354309082","4.037480354309082","4.037480354309082"
"87500","4.014739990234375","4.014739990234375","4.014739990234375"
"87600","4.02049446105957","4.02049446105957","4.02049446105957"
"87700","4.0005974769592285","4.0005974769592285","4.0005974769592285"
"87800","3.92232084274292","3.92232084274292","3.92232084274292"
"87900","4.014892101287842","4.014892101287842","4.014892101287842"
"88000","3.8879342079162598","3.8879342079162598","3.8879342079162598"
"88100","4.004011154174805","4.004011154174805","4.004011154174805"
"88200","4.053151607513428","4.053151607513428","4.053151607513428"
"88300","4.044874668121338","4.044874668121338","4.044874668121338"
"88400","3.8810720443725586","3.8810720443725586","3.8810720443725586"
"88500","3.94354248046875","3.94354248046875","3.94354248046875"
"88600","3.8543968200683594","3.8543968200683594","3.8543968200683594"
"88700","4.0632123947143555","4.0632123947143555","4.0632123947143555"
"88800","4.011283874511719","4.011283874511719","4.011283874511719"
"88900","3.894573450088501","3.894573450088501","3.894573450088501"
"89000","3.7890143394470215","3.7890143394470215","3.7890143394470215"
"89100","4.066840648651123","4.066840648651123","4.066840648651123"
"89200","4.002622127532959","4.002622127532959","4.002622127532959"
"89300","3.9366228580474854","3.9366228580474854","3.9366228580474854"
"89400","4.0552520751953125","4.0552520751953125","4.0552520751953125"
"89500","3.8850581645965576","3.8850581645965576","3.8850581645965576"
"89600","3.983152151107788","3.983152151107788","3.983152151107788"
"89700","3.918052911758423","3.918052911758423","3.918052911758423"
"89800","3.75661563873291","3.75661563873291","3.75661563873291"
"89900","4.003891468048096","4.003891468048096","4.003891468048096"
"90000","3.8174808025360107","3.8174808025360107","3.8174808025360107"
"90100","3.970005512237549","3.970005512237549","3.970005512237549"
"90200","4.018249034881592","4.018249034881592","4.018249034881592"
"90300","3.9837534427642822","3.9837534427642822","3.9837534427642822"
"90400","3.986377716064453","3.986377716064453","3.986377716064453"
"90500","3.783426284790039","3.783426284790039","3.783426284790039"
"90600","3.9812419414520264","3.9812419414520264","3.9812419414520264"
"90700","3.7332282066345215","3.7332282066345215","3.7332282066345215"
"90800","3.9945569038391113","3.9945569038391113","3.9945569038391113"
"90900","3.874079465866089","3.874079465866089","3.874079465866089"
"91000","3.964486598968506","3.964486598968506","3.964486598968506"
"91100","4.01972770690918","4.01972770690918","4.01972770690918"
"91200","3.9140384197235107","3.9140384197235107","3.9140384197235107"
"91300","3.980545997619629","3.980545997619629","3.980545997619629"
"91400","4.056390762329102","4.056390762329102","4.056390762329102"
"91500","3.7697699069976807","3.7697699069976807","3.7697699069976807"
"91600","3.683047294616699","3.683047294616699","3.683047294616699"
"91700","4.009366989135742","4.009366989135742","4.009366989135742"
"91800","3.8692896366119385","3.8692896366119385","3.8692896366119385"
"91900","3.9329655170440674","3.9329655170440674","3.9329655170440674"
"92000","3.942117214202881","3.942117214202881","3.942117214202881"
"92100","3.9193532466888428","3.9193532466888428","3.9193532466888428"
"92200","3.940828323364258","3.940828323364258","3.940828323364258"
"92300","3.9581644535064697","3.9581644535064697","3.9581644535064697"
"92400","3.8424570560455322","3.8424570560455322","3.8424570560455322"
"92500","4.007175445556641","4.007175445556641","4.007175445556641"
"92600","3.9767074584960938","3.9767074584960938","3.9767074584960938"
"92700","3.98437237739563","3.98437237739563","3.98437237739563"
"92800","3.9280035495758057","3.9280035495758057","3.9280035495758057"
"92900","4.00509786605835","4.00509786605835","4.00509786605835"
"93000","4.00114107131958","4.00114107131958","4.00114107131958"
"93100","3.7428693771362305","3.7428693771362305","3.7428693771362305"
"93200","3.9306352138519287","3.9306352138519287","3.9306352138519287"
"93300","3.8925018310546875","3.8925018310546875","3.8925018310546875"
"93400","3.9629833698272705","3.9629833698272705","3.9629833698272705"
"93500","3.8165054321289062","3.8165054321289062","3.8165054321289062"
"93600","3.936445713043213","3.936445713043213","3.936445713043213"
"93700","3.9610519409179688","3.9610519409179688","3.9610519409179688"
"93800","3.879702091217041","3.879702091217041","3.879702091217041"
"93900","3.9065685272216797","3.9065685272216797","3.9065685272216797"
