"Step","tpt - loss","tpt - loss__MIN","tpt - loss__MAX","fl - loss","fl - loss__MIN","fl - loss__MAX","vn - loss","vn - loss__MIN","vn - loss__MAX"
"25100","4.223228454589844","4.223228454589844","4.223228454589844","4.329095363616943","4.329095363616943","4.329095363616943","4.323300361633301","4.323300361633301","4.323300361633301"
"25200","4.066781997680664","4.066781997680664","4.066781997680664","4.193417549133301","4.193417549133301","4.193417549133301","4.323793888092041","4.323793888092041","4.323793888092041"
"25300","3.9184176921844482","3.9184176921844482","3.9184176921844482","4.3046722412109375","4.3046722412109375","4.3046722412109375","4.328482151031494","4.328482151031494","4.328482151031494"
"25400","3.8316400051116943","3.8316400051116943","3.8316400051116943","4.3660569190979","4.3660569190979","4.3660569190979","4.281100749969482","4.281100749969482","4.281100749969482"
"25500","4.193341255187988","4.193341255187988","4.193341255187988","4.077089786529541","4.077089786529541","4.077089786529541","4.3398284912109375","4.3398284912109375","4.3398284912109375"
"25600","4.002506256103516","4.002506256103516","4.002506256103516","4.434234142303467","4.434234142303467","4.434234142303467","4.218092918395996","4.218092918395996","4.218092918395996"
"25700","4.1447529792785645","4.1447529792785645","4.1447529792785645","4.347350120544434","4.347350120544434","4.347350120544434","4.233141899108887","4.233141899108887","4.233141899108887"
"25800","4.149935245513916","4.149935245513916","4.149935245513916","4.2251973152160645","4.2251973152160645","4.2251973152160645","4.157633304595947","4.157633304595947","4.157633304595947"
"25900","4.114920616149902","4.114920616149902","4.114920616149902","4.395491123199463","4.395491123199463","4.395491123199463","3.973585605621338","3.973585605621338","3.973585605621338"
"26000","3.963510751724243","3.963510751724243","3.963510751724243","4.334392547607422","4.334392547607422","4.334392547607422","4.29039192199707","4.29039192199707","4.29039192199707"
"26100","4.0369439125061035","4.0369439125061035","4.0369439125061035","4.442259788513184","4.442259788513184","4.442259788513184","4.349750518798828","4.349750518798828","4.349750518798828"
"26200","4.165777683258057","4.165777683258057","4.165777683258057","4.114784240722656","4.114784240722656","4.114784240722656","4.250675678253174","4.250675678253174","4.250675678253174"
"26300","4.134232044219971","4.134232044219971","4.134232044219971","4.130345821380615","4.130345821380615","4.130345821380615","4.353372097015381","4.353372097015381","4.353372097015381"
"26400","4.107719421386719","4.107719421386719","4.107719421386719","4.347686290740967","4.347686290740967","4.347686290740967","3.8972723484039307","3.8972723484039307","3.8972723484039307"
"26500","4.136797904968262","4.136797904968262","4.136797904968262","4.155300617218018","4.155300617218018","4.155300617218018","3.9847004413604736","3.9847004413604736","3.9847004413604736"
"26600","4.0715203285217285","4.0715203285217285","4.0715203285217285","4.350551605224609","4.350551605224609","4.350551605224609","4.3682451248168945","4.3682451248168945","4.3682451248168945"
"26700","4.144534587860107","4.144534587860107","4.144534587860107","4.432816982269287","4.432816982269287","4.432816982269287","4.335912227630615","4.335912227630615","4.335912227630615"
"26800","4.125547409057617","4.125547409057617","4.125547409057617","4.200285911560059","4.200285911560059","4.200285911560059","4.272058486938477","4.272058486938477","4.272058486938477"
"26900","4.174945831298828","4.174945831298828","4.174945831298828","4.357481956481934","4.357481956481934","4.357481956481934","4.204001426696777","4.204001426696777","4.204001426696777"
"27000","4.242087364196777","4.242087364196777","4.242087364196777","4.396915912628174","4.396915912628174","4.396915912628174","4.401172161102295","4.401172161102295","4.401172161102295"
"27100","4.1608734130859375","4.1608734130859375","4.1608734130859375","4.408287525177002","4.408287525177002","4.408287525177002","3.999880075454712","3.999880075454712","3.999880075454712"
"27200","4.14833927154541","4.14833927154541","4.14833927154541","4.3074212074279785","4.3074212074279785","4.3074212074279785","4.238489627838135","4.238489627838135","4.238489627838135"
"27300","4.109005928039551","4.109005928039551","4.109005928039551","4.32269811630249","4.32269811630249","4.32269811630249","3.9506473541259766","3.9506473541259766","3.9506473541259766"
"27400","4.052753448486328","4.052753448486328","4.052753448486328","4.3460564613342285","4.3460564613342285","4.3460564613342285","4.193678379058838","4.193678379058838","4.193678379058838"
"27500","4.108283996582031","4.108283996582031","4.108283996582031","4.322821140289307","4.322821140289307","4.322821140289307","4.172476768493652","4.172476768493652","4.172476768493652"
"27600","4.0099616050720215","4.0099616050720215","4.0099616050720215","3.957512617111206","3.957512617111206","3.957512617111206","4.203991889953613","4.203991889953613","4.203991889953613"
"27700","4.057920932769775","4.057920932769775","4.057920932769775","4.424379348754883","4.424379348754883","4.424379348754883","3.9727673530578613","3.9727673530578613","3.9727673530578613"
"27800","4.166088104248047","4.166088104248047","4.166088104248047","4.130517959594727","4.130517959594727","4.130517959594727","4.249385833740234","4.249385833740234","4.249385833740234"
"27900","4.140905857086182","4.140905857086182","4.140905857086182","4.443295478820801","4.443295478820801","4.443295478820801","3.925600290298462","3.925600290298462","3.925600290298462"
"28000","4.093774795532227","4.093774795532227","4.093774795532227","4.315606117248535","4.315606117248535","4.315606117248535","4.3298821449279785","4.3298821449279785","4.3298821449279785"
"28100","4.1560797691345215","4.1560797691345215","4.1560797691345215","4.387650966644287","4.387650966644287","4.387650966644287","4.221163749694824","4.221163749694824","4.221163749694824"
"28200","4.132302761077881","4.132302761077881","4.132302761077881","3.941580295562744","3.941580295562744","3.941580295562744","4.203041076660156","4.203041076660156","4.203041076660156"
"28300","4.116250991821289","4.116250991821289","4.116250991821289","4.461007118225098","4.461007118225098","4.461007118225098","4.16989803314209","4.16989803314209","4.16989803314209"
"28400","4.155411243438721","4.155411243438721","4.155411243438721","4.340958118438721","4.340958118438721","4.340958118438721","4.299964904785156","4.299964904785156","4.299964904785156"
"28500","3.919297933578491","3.919297933578491","3.919297933578491","4.384788513183594","4.384788513183594","4.384788513183594","4.301949501037598","4.301949501037598","4.301949501037598"
"28600","4.236854553222656","4.236854553222656","4.236854553222656","4.356549263000488","4.356549263000488","4.356549263000488","4.045179843902588","4.045179843902588","4.045179843902588"
"28700","3.9950504302978516","3.9950504302978516","3.9950504302978516","3.9948084354400635","3.9948084354400635","3.9948084354400635","4.089665412902832","4.089665412902832","4.089665412902832"
"28800","4.0541558265686035","4.0541558265686035","4.0541558265686035","4.417141437530518","4.417141437530518","4.417141437530518","4.299346446990967","4.299346446990967","4.299346446990967"
"28900","4.027855396270752","4.027855396270752","4.027855396270752","4.3817901611328125","4.3817901611328125","4.3817901611328125","4.295570373535156","4.295570373535156","4.295570373535156"
"29000","4.237547397613525","4.237547397613525","4.237547397613525","4.3276872634887695","4.3276872634887695","4.3276872634887695","4.256119728088379","4.256119728088379","4.256119728088379"
"29100","3.672555923461914","3.672555923461914","3.672555923461914","4.373838424682617","4.373838424682617","4.373838424682617","4.383049011230469","4.383049011230469","4.383049011230469"
"29200","4.048048496246338","4.048048496246338","4.048048496246338","4.3760762214660645","4.3760762214660645","4.3760762214660645","3.9018704891204834","3.9018704891204834","3.9018704891204834"
"29300","4.021045684814453","4.021045684814453","4.021045684814453","4.365467548370361","4.365467548370361","4.365467548370361","4.038511753082275","4.038511753082275","4.038511753082275"
"29400","4.15853214263916","4.15853214263916","4.15853214263916","4.380402565002441","4.380402565002441","4.380402565002441","4.336706638336182","4.336706638336182","4.336706638336182"
"29500","4.058589935302734","4.058589935302734","4.058589935302734","4.364396095275879","4.364396095275879","4.364396095275879","4.073687553405762","4.073687553405762","4.073687553405762"
"29600","4.102631568908691","4.102631568908691","4.102631568908691","4.438872814178467","4.438872814178467","4.438872814178467","4.241878032684326","4.241878032684326","4.241878032684326"
"29700","4.084142684936523","4.084142684936523","4.084142684936523","4.346705436706543","4.346705436706543","4.346705436706543","3.811786651611328","3.811786651611328","3.811786651611328"
"29800","4.121330738067627","4.121330738067627","4.121330738067627","4.324847221374512","4.324847221374512","4.324847221374512","3.8988680839538574","3.8988680839538574","3.8988680839538574"
"29900","4.078143119812012","4.078143119812012","4.078143119812012","4.161366939544678","4.161366939544678","4.161366939544678","4.146044731140137","4.146044731140137","4.146044731140137"
"30000","4.135111331939697","4.135111331939697","4.135111331939697","4.3537702560424805","4.3537702560424805","4.3537702560424805","4.209271430969238","4.209271430969238","4.209271430969238"
"30100","4.090519905090332","4.090519905090332","4.090519905090332","4.360778331756592","4.360778331756592","4.360778331756592","4.344611167907715","4.344611167907715","4.344611167907715"
"30200","4.099977970123291","4.099977970123291","4.099977970123291","4.395968437194824","4.395968437194824","4.395968437194824","4.383084774017334","4.383084774017334","4.383084774017334"
"30300","4.150091648101807","4.150091648101807","4.150091648101807","4.143469333648682","4.143469333648682","4.143469333648682","4.209760665893555","4.209760665893555","4.209760665893555"
"30400","4.031274318695068","4.031274318695068","4.031274318695068","4.382526874542236","4.382526874542236","4.382526874542236","3.828338146209717","3.828338146209717","3.828338146209717"
"30500","4.0831451416015625","4.0831451416015625","4.0831451416015625","4.134720802307129","4.134720802307129","4.134720802307129","4.2507781982421875","4.2507781982421875","4.2507781982421875"
"30600","4.142282009124756","4.142282009124756","4.142282009124756","4.360595703125","4.360595703125","4.360595703125","4.158900737762451","4.158900737762451","4.158900737762451"
"30700","3.919046401977539","3.919046401977539","3.919046401977539","4.080845832824707","4.080845832824707","4.080845832824707","4.0782551765441895","4.0782551765441895","4.0782551765441895"
"30800","4.017202377319336","4.017202377319336","4.017202377319336","4.123409748077393","4.123409748077393","4.123409748077393","4.321746349334717","4.321746349334717","4.321746349334717"
"30900","4.098612308502197","4.098612308502197","4.098612308502197","4.066359519958496","4.066359519958496","4.066359519958496","4.199843406677246","4.199843406677246","4.199843406677246"
"31000","4.021711826324463","4.021711826324463","4.021711826324463","4.396316051483154","4.396316051483154","4.396316051483154","4.176121711730957","4.176121711730957","4.176121711730957"
"31100","4.10546350479126","4.10546350479126","4.10546350479126","4.184197425842285","4.184197425842285","4.184197425842285","3.9692413806915283","3.9692413806915283","3.9692413806915283"
"31200","4.061617374420166","4.061617374420166","4.061617374420166","4.434025764465332","4.434025764465332","4.434025764465332","4.303679466247559","4.303679466247559","4.303679466247559"
"31300","4.0970869064331055","4.0970869064331055","4.0970869064331055","4.321019649505615","4.321019649505615","4.321019649505615","4.1601481437683105","4.1601481437683105","4.1601481437683105"
"31400","4.04000186920166","4.04000186920166","4.04000186920166","4.331869125366211","4.331869125366211","4.331869125366211","4.261175155639648","4.261175155639648","4.261175155639648"
"31500","4.085182189941406","4.085182189941406","4.085182189941406","4.405933380126953","4.405933380126953","4.405933380126953","3.921477794647217","3.921477794647217","3.921477794647217"
"31600","4.070619583129883","4.070619583129883","4.070619583129883","4.452208518981934","4.452208518981934","4.452208518981934","4.2413811683654785","4.2413811683654785","4.2413811683654785"
"31700","4.064553260803223","4.064553260803223","4.064553260803223","4.384463310241699","4.384463310241699","4.384463310241699","4.016497611999512","4.016497611999512","4.016497611999512"
"31800","4.01552152633667","4.01552152633667","4.01552152633667","4.434239387512207","4.434239387512207","4.434239387512207","4.258467197418213","4.258467197418213","4.258467197418213"
"31900","4.049454212188721","4.049454212188721","4.049454212188721","4.331606864929199","4.331606864929199","4.331606864929199","4.281725883483887","4.281725883483887","4.281725883483887"
"32000","3.955146312713623","3.955146312713623","3.955146312713623","4.342601776123047","4.342601776123047","4.342601776123047","4.086147785186768","4.086147785186768","4.086147785186768"
"32100","3.797652006149292","3.797652006149292","3.797652006149292","4.382546424865723","4.382546424865723","4.382546424865723","4.03073263168335","4.03073263168335","4.03073263168335"
"32200","4.0853962898254395","4.0853962898254395","4.0853962898254395","4.354387283325195","4.354387283325195","4.354387283325195","4.23680305480957","4.23680305480957","4.23680305480957"
"32300","4.037277698516846","4.037277698516846","4.037277698516846","4.214298248291016","4.214298248291016","4.214298248291016","4.095219612121582","4.095219612121582","4.095219612121582"
"32400","4.083500862121582","4.083500862121582","4.083500862121582","4.391218185424805","4.391218185424805","4.391218185424805","3.9510865211486816","3.9510865211486816","3.9510865211486816"
"32500","4.0826921463012695","4.0826921463012695","4.0826921463012695","4.40916109085083","4.40916109085083","4.40916109085083","4.354445934295654","4.354445934295654","4.354445934295654"
"32600","3.8994274139404297","3.8994274139404297","3.8994274139404297","4.404098033905029","4.404098033905029","4.404098033905029","4.26820707321167","4.26820707321167","4.26820707321167"
"32700","4.20423698425293","4.20423698425293","4.20423698425293","4.375092029571533","4.375092029571533","4.375092029571533","4.3468732833862305","4.3468732833862305","4.3468732833862305"
"32800","3.930936813354492","3.930936813354492","3.930936813354492","4.407916069030762","4.407916069030762","4.407916069030762","4.169527053833008","4.169527053833008","4.169527053833008"
"32900","4.01062536239624","4.01062536239624","4.01062536239624","4.451235294342041","4.451235294342041","4.451235294342041","4.035518646240234","4.035518646240234","4.035518646240234"
"33000","3.9660496711730957","3.9660496711730957","3.9660496711730957","4.191243648529053","4.191243648529053","4.191243648529053","3.8008596897125244","3.8008596897125244","3.8008596897125244"
"33100","4.114632606506348","4.114632606506348","4.114632606506348","4.326543807983398","4.326543807983398","4.326543807983398","4.017996311187744","4.017996311187744","4.017996311187744"
"33200","3.8312582969665527","3.8312582969665527","3.8312582969665527","4.417863845825195","4.417863845825195","4.417863845825195","4.09195613861084","4.09195613861084","4.09195613861084"
"33300","4.078276634216309","4.078276634216309","4.078276634216309","4.160898208618164","4.160898208618164","4.160898208618164","4.053452491760254","4.053452491760254","4.053452491760254"
"33400","4.074887275695801","4.074887275695801","4.074887275695801","4.023227214813232","4.023227214813232","4.023227214813232","4.209097862243652","4.209097862243652","4.209097862243652"
"33500","4.147272109985352","4.147272109985352","4.147272109985352","4.417734146118164","4.417734146118164","4.417734146118164","4.175482749938965","4.175482749938965","4.175482749938965"
"33600","4.078779697418213","4.078779697418213","4.078779697418213","4.308831214904785","4.308831214904785","4.308831214904785","4.243808269500732","4.243808269500732","4.243808269500732"
"33700","3.934330463409424","3.934330463409424","3.934330463409424","4.372585296630859","4.372585296630859","4.372585296630859","4.031450271606445","4.031450271606445","4.031450271606445"
"33800","4.149363040924072","4.149363040924072","4.149363040924072","4.406844615936279","4.406844615936279","4.406844615936279","4.037124156951904","4.037124156951904","4.037124156951904"
"33900","4.070443153381348","4.070443153381348","4.070443153381348","4.329654216766357","4.329654216766357","4.329654216766357","4.130186557769775","4.130186557769775","4.130186557769775"
"34000","4.107177257537842","4.107177257537842","4.107177257537842","4.403968811035156","4.403968811035156","4.403968811035156","3.7739434242248535","3.7739434242248535","3.7739434242248535"
"34100","4.179917812347412","4.179917812347412","4.179917812347412","4.430050849914551","4.430050849914551","4.430050849914551","4.209868907928467","4.209868907928467","4.209868907928467"
"34200","3.99150013923645","3.99150013923645","3.99150013923645","4.359869003295898","4.359869003295898","4.359869003295898","4.191669940948486","4.191669940948486","4.191669940948486"
"34300","4.0279974937438965","4.0279974937438965","4.0279974937438965","4.072554111480713","4.072554111480713","4.072554111480713","4.212118148803711","4.212118148803711","4.212118148803711"
"34400","3.806974411010742","3.806974411010742","3.806974411010742","4.411097049713135","4.411097049713135","4.411097049713135","4.269824981689453","4.269824981689453","4.269824981689453"
"34500","3.9941246509552","3.9941246509552","3.9941246509552","4.307758808135986","4.307758808135986","4.307758808135986","4.062692642211914","4.062692642211914","4.062692642211914"
"34600","3.9602558612823486","3.9602558612823486","3.9602558612823486","4.337292194366455","4.337292194366455","4.337292194366455","3.8677921295166016","3.8677921295166016","3.8677921295166016"
"34700","4.158040523529053","4.158040523529053","4.158040523529053","4.4318084716796875","4.4318084716796875","4.4318084716796875","4.281292915344238","4.281292915344238","4.281292915344238"
"34800","4.042842864990234","4.042842864990234","4.042842864990234","4.339053153991699","4.339053153991699","4.339053153991699","4.368900299072266","4.368900299072266","4.368900299072266"
"34900","4.046929836273193","4.046929836273193","4.046929836273193","4.139100551605225","4.139100551605225","4.139100551605225","3.962329864501953","3.962329864501953","3.962329864501953"
"35000","4.014094352722168","4.014094352722168","4.014094352722168","4.053104400634766","4.053104400634766","4.053104400634766","4.357547283172607","4.357547283172607","4.357547283172607"
"35100","3.8908166885375977","3.8908166885375977","3.8908166885375977","4.370896816253662","4.370896816253662","4.370896816253662","4.260169506072998","4.260169506072998","4.260169506072998"
"35200","3.7920727729797363","3.7920727729797363","3.7920727729797363","4.460709571838379","4.460709571838379","4.460709571838379","3.877213716506958","3.877213716506958","3.877213716506958"
"35300","3.9278504848480225","3.9278504848480225","3.9278504848480225","4.214723587036133","4.214723587036133","4.214723587036133","4.1769280433654785","4.1769280433654785","4.1769280433654785"
"35400","4.118818283081055","4.118818283081055","4.118818283081055","4.2802252769470215","4.2802252769470215","4.2802252769470215","4.159968852996826","4.159968852996826","4.159968852996826"
"35500","4.089172840118408","4.089172840118408","4.089172840118408","4.3137664794921875","4.3137664794921875","4.3137664794921875","4.157363414764404","4.157363414764404","4.157363414764404"
"35600","4.0670061111450195","4.0670061111450195","4.0670061111450195","4.350377082824707","4.350377082824707","4.350377082824707","4.250925540924072","4.250925540924072","4.250925540924072"
"35700","3.919189929962158","3.919189929962158","3.919189929962158","4.306499481201172","4.306499481201172","4.306499481201172","4.18906307220459","4.18906307220459","4.18906307220459"
"35800","3.9521312713623047","3.9521312713623047","3.9521312713623047","4.4236555099487305","4.4236555099487305","4.4236555099487305","4.092818737030029","4.092818737030029","4.092818737030029"
"35900","4.027437686920166","4.027437686920166","4.027437686920166","4.1425628662109375","4.1425628662109375","4.1425628662109375","4.37941837310791","4.37941837310791","4.37941837310791"
"36000","3.935302734375","3.935302734375","3.935302734375","4.288259029388428","4.288259029388428","4.288259029388428","3.9632151126861572","3.9632151126861572","3.9632151126861572"
"36100","4.038119316101074","4.038119316101074","4.038119316101074","4.412260055541992","4.412260055541992","4.412260055541992","4.259427547454834","4.259427547454834","4.259427547454834"
"36200","4.11361026763916","4.11361026763916","4.11361026763916","4.341078758239746","4.341078758239746","4.341078758239746","4.068225383758545","4.068225383758545","4.068225383758545"
"36300","4.070131301879883","4.070131301879883","4.070131301879883","4.130682945251465","4.130682945251465","4.130682945251465","4.257326602935791","4.257326602935791","4.257326602935791"
"36400","4.036562442779541","4.036562442779541","4.036562442779541","4.4381103515625","4.4381103515625","4.4381103515625","4.235599994659424","4.235599994659424","4.235599994659424"
"36500","3.8916757106781006","3.8916757106781006","3.8916757106781006","4.070064067840576","4.070064067840576","4.070064067840576","4.190975666046143","4.190975666046143","4.190975666046143"
"36600","3.981051445007324","3.981051445007324","3.981051445007324","4.349996566772461","4.349996566772461","4.349996566772461","4.007898807525635","4.007898807525635","4.007898807525635"
"36700","3.8628628253936768","3.8628628253936768","3.8628628253936768","4.44484281539917","4.44484281539917","4.44484281539917","4.245440483093262","4.245440483093262","4.245440483093262"
"36800","3.705667018890381","3.705667018890381","3.705667018890381","4.221765041351318","4.221765041351318","4.221765041351318","4.195244312286377","4.195244312286377","4.195244312286377"
"36900","4.031309127807617","4.031309127807617","4.031309127807617","4.322854995727539","4.322854995727539","4.322854995727539","4.232117176055908","4.232117176055908","4.232117176055908"
"37000","4.143330097198486","4.143330097198486","4.143330097198486","4.254761695861816","4.254761695861816","4.254761695861816","4.267087459564209","4.267087459564209","4.267087459564209"
"37100","4.070451259613037","4.070451259613037","4.070451259613037","4.260313034057617","4.260313034057617","4.260313034057617","4.131382465362549","4.131382465362549","4.131382465362549"
"37200","3.9626917839050293","3.9626917839050293","3.9626917839050293","4.335707664489746","4.335707664489746","4.335707664489746","3.953420639038086","3.953420639038086","3.953420639038086"
"37300","4.127377033233643","4.127377033233643","4.127377033233643","4.060430526733398","4.060430526733398","4.060430526733398","4.215356349945068","4.215356349945068","4.215356349945068"
"37400","4.132065296173096","4.132065296173096","4.132065296173096","4.158036708831787","4.158036708831787","4.158036708831787","3.919023275375366","3.919023275375366","3.919023275375366"
"37500","4.026407718658447","4.026407718658447","4.026407718658447","4.272005558013916","4.272005558013916","4.272005558013916","3.959482192993164","3.959482192993164","3.959482192993164"
"37600","4.006405353546143","4.006405353546143","4.006405353546143","4.3662190437316895","4.3662190437316895","4.3662190437316895","3.957977056503296","3.957977056503296","3.957977056503296"
"37700","3.9628100395202637","3.9628100395202637","3.9628100395202637","4.135157108306885","4.135157108306885","4.135157108306885","4.111499786376953","4.111499786376953","4.111499786376953"
"37800","4.1457061767578125","4.1457061767578125","4.1457061767578125","4.372227668762207","4.372227668762207","4.372227668762207","4.219499588012695","4.219499588012695","4.219499588012695"
"37900","3.954017400741577","3.954017400741577","3.954017400741577","4.215158462524414","4.215158462524414","4.215158462524414","3.9056248664855957","3.9056248664855957","3.9056248664855957"
"38000","4.087184906005859","4.087184906005859","4.087184906005859","4.095827102661133","4.095827102661133","4.095827102661133","4.0243730545043945","4.0243730545043945","4.0243730545043945"
"38100","4.046085357666016","4.046085357666016","4.046085357666016","4.373581409454346","4.373581409454346","4.373581409454346","4.147822380065918","4.147822380065918","4.147822380065918"
"38200","4.032312870025635","4.032312870025635","4.032312870025635","4.10312557220459","4.10312557220459","4.10312557220459","4.224750518798828","4.224750518798828","4.224750518798828"
"38300","4.122252941131592","4.122252941131592","4.122252941131592","4.387887001037598","4.387887001037598","4.387887001037598","4.173311710357666","4.173311710357666","4.173311710357666"
"38400","3.932680130004883","3.932680130004883","3.932680130004883","4.395902633666992","4.395902633666992","4.395902633666992","4.194689750671387","4.194689750671387","4.194689750671387"
"38500","4.04547119140625","4.04547119140625","4.04547119140625","4.412487983703613","4.412487983703613","4.412487983703613","4.181491374969482","4.181491374969482","4.181491374969482"
"38600","3.9849355220794678","3.9849355220794678","3.9849355220794678","4.3440022468566895","4.3440022468566895","4.3440022468566895","4.150406837463379","4.150406837463379","4.150406837463379"
"38700","4.1175761222839355","4.1175761222839355","4.1175761222839355","4.111269950866699","4.111269950866699","4.111269950866699","4.089855670928955","4.089855670928955","4.089855670928955"
"38800","4.096304893493652","4.096304893493652","4.096304893493652","4.379755020141602","4.379755020141602","4.379755020141602","4.096909999847412","4.096909999847412","4.096909999847412"
"38900","4.039880752563477","4.039880752563477","4.039880752563477","4.4065046310424805","4.4065046310424805","4.4065046310424805","4.34025764465332","4.34025764465332","4.34025764465332"
"39000","4.087560653686523","4.087560653686523","4.087560653686523","4.27968168258667","4.27968168258667","4.27968168258667","4.25507926940918","4.25507926940918","4.25507926940918"
"39100","4.070367813110352","4.070367813110352","4.070367813110352","4.190196990966797","4.190196990966797","4.190196990966797","4.2309136390686035","4.2309136390686035","4.2309136390686035"
"39200","4.144606113433838","4.144606113433838","4.144606113433838","4.344933986663818","4.344933986663818","4.344933986663818","4.1795783042907715","4.1795783042907715","4.1795783042907715"
"39300","4.062628746032715","4.062628746032715","4.062628746032715","4.171586990356445","4.171586990356445","4.171586990356445","4.1377081871032715","4.1377081871032715","4.1377081871032715"
"39400","3.9629504680633545","3.9629504680633545","3.9629504680633545","4.2855329513549805","4.2855329513549805","4.2855329513549805","4.045324802398682","4.045324802398682","4.045324802398682"
"39500","4.065916061401367","4.065916061401367","4.065916061401367","4.371249198913574","4.371249198913574","4.371249198913574","4.177971363067627","4.177971363067627","4.177971363067627"
"39600","4.103750705718994","4.103750705718994","4.103750705718994","4.140319347381592","4.140319347381592","4.140319347381592","3.898568630218506","3.898568630218506","3.898568630218506"
"39700","4.034595489501953","4.034595489501953","4.034595489501953","4.271878719329834","4.271878719329834","4.271878719329834","4.2236456871032715","4.2236456871032715","4.2236456871032715"
"39800","4.024266719818115","4.024266719818115","4.024266719818115","4.371741771697998","4.371741771697998","4.371741771697998","4.230875015258789","4.230875015258789","4.230875015258789"
"39900","3.9283037185668945","3.9283037185668945","3.9283037185668945","4.273021697998047","4.273021697998047","4.273021697998047","4.016910076141357","4.016910076141357","4.016910076141357"
"40000","4.05592679977417","4.05592679977417","4.05592679977417","4.374764442443848","4.374764442443848","4.374764442443848","4.366860866546631","4.366860866546631","4.366860866546631"
"40100","3.8755831718444824","3.8755831718444824","3.8755831718444824","4.319613933563232","4.319613933563232","4.319613933563232","4.18214750289917","4.18214750289917","4.18214750289917"
"40200","4.119417190551758","4.119417190551758","4.119417190551758","4.114063739776611","4.114063739776611","4.114063739776611","3.9395604133605957","3.9395604133605957","3.9395604133605957"
"40300","4.06613826751709","4.06613826751709","4.06613826751709","4.341393947601318","4.341393947601318","4.341393947601318","4.2130513191223145","4.2130513191223145","4.2130513191223145"
"40400","4.044631004333496","4.044631004333496","4.044631004333496","4.341354846954346","4.341354846954346","4.341354846954346","4.151503562927246","4.151503562927246","4.151503562927246"
"40500","4.128922939300537","4.128922939300537","4.128922939300537","4.113997936248779","4.113997936248779","4.113997936248779","4.1630754470825195","4.1630754470825195","4.1630754470825195"
"40600","4.063610076904297","4.063610076904297","4.063610076904297","4.342184543609619","4.342184543609619","4.342184543609619","4.1450958251953125","4.1450958251953125","4.1450958251953125"
"40700","3.9565818309783936","3.9565818309783936","3.9565818309783936","4.3564043045043945","4.3564043045043945","4.3564043045043945","4.011697292327881","4.011697292327881","4.011697292327881"
"40800","3.989143133163452","3.989143133163452","3.989143133163452","3.976050853729248","3.976050853729248","3.976050853729248","4.050160884857178","4.050160884857178","4.050160884857178"
"40900","4.019571304321289","4.019571304321289","4.019571304321289","4.110438823699951","4.110438823699951","4.110438823699951","4.00812292098999","4.00812292098999","4.00812292098999"
"41000","4.102555751800537","4.102555751800537","4.102555751800537","4.0320210456848145","4.0320210456848145","4.0320210456848145","4.15665340423584","4.15665340423584","4.15665340423584"
"41100","4.048581123352051","4.048581123352051","4.048581123352051","4.158081531524658","4.158081531524658","4.158081531524658","3.985145092010498","3.985145092010498","3.985145092010498"
"41200","4.062220573425293","4.062220573425293","4.062220573425293","4.361420154571533","4.361420154571533","4.361420154571533","4.273833751678467","4.273833751678467","4.273833751678467"
"41300","4.078381061553955","4.078381061553955","4.078381061553955","4.140981674194336","4.140981674194336","4.140981674194336","4.189939022064209","4.189939022064209","4.189939022064209"
"41400","3.7860560417175293","3.7860560417175293","3.7860560417175293","4.285296440124512","4.285296440124512","4.285296440124512","3.970658779144287","3.970658779144287","3.970658779144287"
"41500","4.087469577789307","4.087469577789307","4.087469577789307","4.420129299163818","4.420129299163818","4.420129299163818","4.2209954261779785","4.2209954261779785","4.2209954261779785"
"41600","3.9074010848999023","3.9074010848999023","3.9074010848999023","4.032286643981934","4.032286643981934","4.032286643981934","4.282107353210449","4.282107353210449","4.282107353210449"
"41700","3.9852330684661865","3.9852330684661865","3.9852330684661865","4.297854423522949","4.297854423522949","4.297854423522949","4.131883144378662","4.131883144378662","4.131883144378662"
"41800","4.04094123840332","4.04094123840332","4.04094123840332","4.013028621673584","4.013028621673584","4.013028621673584","4.207317352294922","4.207317352294922","4.207317352294922"
"41900","3.8877761363983154","3.8877761363983154","3.8877761363983154","4.121954917907715","4.121954917907715","4.121954917907715","4.072704792022705","4.072704792022705","4.072704792022705"
"42000","4.078960418701172","4.078960418701172","4.078960418701172","4.368831634521484","4.368831634521484","4.368831634521484","4.269813537597656","4.269813537597656","4.269813537597656"
"42100","4.0302734375","4.0302734375","4.0302734375","4.355929374694824","4.355929374694824","4.355929374694824","3.8515818119049072","3.8515818119049072","3.8515818119049072"
"42200","3.9320316314697266","3.9320316314697266","3.9320316314697266","4.303515434265137","4.303515434265137","4.303515434265137","4.117391109466553","4.117391109466553","4.117391109466553"
"42300","4.052342891693115","4.052342891693115","4.052342891693115","4.079251766204834","4.079251766204834","4.079251766204834","4.261598587036133","4.261598587036133","4.261598587036133"
"42400","4.070685386657715","4.070685386657715","4.070685386657715","4.36490535736084","4.36490535736084","4.36490535736084","4.157006740570068","4.157006740570068","4.157006740570068"
"42500","4.112856864929199","4.112856864929199","4.112856864929199","4.302378177642822","4.302378177642822","4.302378177642822","4.333781719207764","4.333781719207764","4.333781719207764"
"42600","4.065016746520996","4.065016746520996","4.065016746520996","4.155008316040039","4.155008316040039","4.155008316040039","4.219231605529785","4.219231605529785","4.219231605529785"
"42700","4.012009620666504","4.012009620666504","4.012009620666504","4.362975597381592","4.362975597381592","4.362975597381592","4.22706937789917","4.22706937789917","4.22706937789917"
