"Step","base_model - loss","base_model - loss__MIN","base_model - loss__MAX"
"95000","4.099697589874268","4.099697589874268","4.099697589874268"
"95100","4.043108940124512","4.043108940124512","4.043108940124512"
"95200","4.334380149841309","4.334380149841309","4.334380149841309"
"95300","4.142058372497559","4.142058372497559","4.142058372497559"
"95400","4.290738105773926","4.290738105773926","4.290738105773926"
"95500","4.36760139465332","4.36760139465332","4.36760139465332"
"95600","4.324923038482666","4.324923038482666","4.324923038482666"
"95700","4.352499961853027","4.352499961853027","4.352499961853027"
"95800","4.347504138946533","4.347504138946533","4.347504138946533"
"95900","4.257513999938965","4.257513999938965","4.257513999938965"
"96000","4.374965667724609","4.374965667724609","4.374965667724609"
"96100","4.382293701171875","4.382293701171875","4.382293701171875"
"96200","4.017298221588135","4.017298221588135","4.017298221588135"
"96300","4.322736740112305","4.322736740112305","4.322736740112305"
"96400","4.3422393798828125","4.3422393798828125","4.3422393798828125"
"96500","4.216317176818848","4.216317176818848","4.216317176818848"
"96600","4.3442182540893555","4.3442182540893555","4.3442182540893555"
"96700","4.359848976135254","4.359848976135254","4.359848976135254"
"96800","4.41098165512085","4.41098165512085","4.41098165512085"
"96900","4.258670330047607","4.258670330047607","4.258670330047607"
"97000","4.3382039070129395","4.3382039070129395","4.3382039070129395"
"97100","4.321126937866211","4.321126937866211","4.321126937866211"
"97200","4.3520965576171875","4.3520965576171875","4.3520965576171875"
"97300","4.305878639221191","4.305878639221191","4.305878639221191"
"97400","4.220499515533447","4.220499515533447","4.220499515533447"
"97500","4.356004238128662","4.356004238128662","4.356004238128662"
"97600","4.270857810974121","4.270857810974121","4.270857810974121"
"97700","4.112813472747803","4.112813472747803","4.112813472747803"
"97800","4.133296489715576","4.133296489715576","4.133296489715576"
"97900","4.33965539932251","4.33965539932251","4.33965539932251"
"98000","4.294556617736816","4.294556617736816","4.294556617736816"
"98100","4.148179054260254","4.148179054260254","4.148179054260254"
"98200","3.970672369003296","3.970672369003296","3.970672369003296"
"98300","4.334489822387695","4.334489822387695","4.334489822387695"
"98400","4.338832855224609","4.338832855224609","4.338832855224609"
"98500","4.2508111000061035","4.2508111000061035","4.2508111000061035"
"98600","4.384230613708496","4.384230613708496","4.384230613708496"
"98700","4.268398761749268","4.268398761749268","4.268398761749268"
"98800","4.416984558105469","4.416984558105469","4.416984558105469"
"98900","4.375946044921875","4.375946044921875","4.375946044921875"
"99000","4.252116680145264","4.252116680145264","4.252116680145264"
"99100","4.0412774085998535","4.0412774085998535","4.0412774085998535"
"99200","4.342653274536133","4.342653274536133","4.342653274536133"
"99300","4.233710765838623","4.233710765838623","4.233710765838623"
"99400","4.311168670654297","4.311168670654297","4.311168670654297"
"99500","4.3637847900390625","4.3637847900390625","4.3637847900390625"
"99600","3.9138450622558594","3.9138450622558594","3.9138450622558594"
"99700","4.332034111022949","4.332034111022949","4.332034111022949"
"99800","4.257140159606934","4.257140159606934","4.257140159606934"
"99900","4.362178802490234","4.362178802490234","4.362178802490234"
"100000","4.33933162689209","4.33933162689209","4.33933162689209"
